ID,POSITION
2996,5
2997,8
2998,8
2999,3
3000,9
3001,2
3002,8
3003,2
3004,1
3005,4
3006,5
3007,8
3008,4
3009,6
3010,5
3011,7
3012,3
3013,5
3014,7
3015,1
3016,9
3017,6
3018,9
3019,3
3020,1
3021,4
3022,1
3023,5
3024,1
3025,0
3026,3
3027,0
3028,9
3029,3
3030,1
3031,7
3032,8
3033,0
3034,5
3035,1
3036,8
3037,3
3038,9
3039,8
3040,1
3041,2
3042,1
3043,5
3044,7
3045,7
3046,1
3047,7
3048,1
3049,5
3050,1
3051,7
3052,6
3053,6
3054,9
3055,4
3056,8
3057,3
3058,1
3059,8
3060,1
3061,7
3062,3
3063,0
3064,8
3065,1
3066,8
3067,6
3068,6
3069,3
3070,3
3071,4
3072,6
3073,6
3074,0
3075,3
3076,7
3077,4
3078,5
3079,5
3080,9
3081,0
3082,5
3083,8
3084,6
3085,8
3086,5
3087,4
3088,9
3089,6
3090,9
3091,3
3092,8
3093,1
3094,7
3095,5
3096,5
3097,9
3098,8
3099,7
3100,9
3101,5
3102,1
3103,0
3104,0
3105,3
3106,3
3107,1
3108,2
3109,3
3110,3
3111,5
3112,1
3113,7
3114,5
3115,1
3116,3
3117,6
3118,4
3119,3
3120,5
3121,5
3122,5
3123,8
3124,2
3125,4
3126,8
3127,4
3128,3
3129,9
3130,1
3131,3
3132,1
3133,8
3134,7
3135,5
3136,0
3137,1
3138,5
3139,6
3140,3
3141,3
3142,5
3143,5
3144,8
3145,0
3146,3
3147,5
3148,5
3149,5
3150,0
3151,8
3152,5
3153,1
3154,0
3155,8
3156,1
3157,5
3158,7
3159,2
3160,3
3161,4
3162,9
3163,4
3164,0
3165,0
3166,3
3167,1
3168,8
3169,7
3170,4
3171,3
3172,5
3173,3
3174,6
3175,1
3176,7
3177,5
3178,3
3179,8
3180,4
3181,2
3182,9
3183,5
3184,9
3185,1
3186,8
3187,0
3188,6
3189,5
3190,3
3191,8
3192,1
3193,6
3194,9
3195,1
3196,5
3197,8
3198,1
3199,5
3200,4
3201,2
3202,5
3203,1
3204,1
3205,2
3206,0
3207,9
3208,5
3209,4
3210,8
3211,3
3212,8
3213,3
3214,1
3215,7
3216,8
3217,6
3218,2
3219,4
3220,2
3221,3
3222,7
