ID,POSITION
2996,5
2997,0
2998,0
2999,3
3000,9
3001,3
3002,8
3003,2
3004,1
3005,4
3006,5
3007,8
3008,4
3009,6
3010,8
3011,7
3012,1
3013,9
3014,7
3015,1
3016,9
3017,6
3018,6
3019,3
3020,1
3021,4
3022,0
3023,5
3024,1
3025,0
3026,3
3027,0
3028,7
3029,1
3030,1
3031,7
3032,8
3033,0
3034,9
3035,1
3036,8
3037,3
3038,9
3039,8
3040,2
3041,2
3042,0
3043,8
3044,5
3045,5
3046,1
3047,2
3048,0
3049,5
3050,1
3051,7
3052,6
3053,6
3054,9
3055,4
3056,8
3057,3
3058,1
3059,8
3060,3
3061,7
3062,3
3063,0
3064,8
3065,1
3066,8
3067,6
3068,6
3069,3
3070,3
3071,4
3072,6
3073,6
3074,1
3075,3
3076,8
3077,4
3078,5
3079,5
3080,9
3081,0
3082,9
3083,8
3084,6
3085,8
3086,5
3087,4
3088,5
3089,6
3090,9
3091,3
3092,8
3093,1
3094,7
3095,9
3096,8
3097,9
3098,8
3099,7
3100,7
3101,5
3102,1
3103,1
3104,1
3105,3
3106,3
3107,0
3108,2
3109,3
3110,3
3111,7
3112,3
3113,7
3114,5
3115,1
3116,3
3117,6
3118,4
3119,3
3120,5
3121,5
3122,6
3123,8
3124,0
3125,4
3126,8
3127,4
3128,3
3129,5
3130,1
3131,3
3132,0
3133,8
3134,7
3135,5
3136,0
3137,1
3138,5
3139,6
3140,3
3141,1
3142,8
3143,5
3144,8
3145,0
3146,4
3147,5
3148,5
3149,5
3150,0
3151,8
3152,8
3153,1
3154,0
3155,8
3156,1
3157,5
3158,8
3159,1
3160,3
3161,4
3162,9
3163,4
3164,2
3165,0
3166,4
3167,1
3168,8
3169,5
3170,4
3171,3
3172,9
3173,3
3174,6
3175,1
3176,7
3177,5
3178,3
3179,8
3180,4
3181,0
3182,9
3183,5
3184,9
3185,0
3186,8
3187,0
3188,6
3189,8
3190,3
3191,8
3192,1
3193,6
3194,6
3195,1
3196,5
3197,2
3198,1
3199,8
3200,4
3201,2
3202,8
3203,0
3204,3
3205,2
3206,2
3207,6
3208,7
3209,4
3210,8
3211,1
3212,8
3213,3
3214,1
3215,7
3216,8
3217,6
3218,2
3219,4
3220,0
3221,3
3222,7
